Date,Period,Market Index Data Provider Id,Volume,Price,,?/MWh
17-Jun,21,19643.469,550.7,35.67,10.42,35.67
17-Jun,22,23464.93,705.5,33.26,10.44,33.26
17-Jun,23,30112.656,1041.6,28.91,10.46,28.91
17-Jun,24,29297.4955,1038.55,28.21,10.48,28.21
17-Jun,25,28788.2115,1027.05,28.03,10.5,28.03
17-Jun,26,31599.4815,1128.15,28.01,10.52,28.01
17-Jun,27,27417.258,999.9,27.42,10.54,27.42
17-Jun,28,27927.0825,1054.25,26.49,10.56,26.49
17-Jun,29,25043.589,949.7,26.37,10.58,26.37
17-Jun,30,25288.351,961.9,26.29,10.6,26.29
17-Jun,31,23628.9925,778.55,30.35,10.63,30.35
17-Jun,32,24261.67,814.15,29.8,10.65,29.8
17-Jun,33,29708.2275,966.75,30.73,10.67,30.73
17-Jun,34,26828.8775,825.25,32.51,10.69,32.51
17-Jun,35,26659.032,674.4,39.53,10.71,39.53
17-Jun,36,31569.852,731.8,43.14,10.73,43.14
17-Jun,37,34844.384,786.2,44.32,10.75,44.32
17-Jun,38,35095.968,786.2,44.64,10.77,44.64
17-Jun,39,38821.5,862.7,45,10.79,45
17-Jun,40,37562.016,833.6,45.06,10.81,45.06
17-Jun,41,37030.3875,814.75,45.45,10.83,45.45
17-Jun,42,39811.023,884.1,45.03,10.85,45.03
17-Jun,43,35230.8125,818.75,43.03,10.88,43.03
17-Jun,44,36092.66,861.4,41.9,10.9,41.9
17-Jun,45,39500.048,971.95,40.64,10.92,40.64
17-Jun,46,43187.157,1085.65,39.78,10.94,39.78
17-Jun,47,18103.581,421.7,42.93,10.96,42.93
17-Jun,48,13647.28,370.85,36.8,10.98,36.8
17-Jun,1,3669.25,162.5,22.58,11,22.58
17-Jun,2,4148.28,310.5,13.36,11.02,13.36
17-Jun,3,9271.811,522.65,17.74,11.04,17.74
17-Jun,4,12407.13,667.05,18.6,11.06,18.6
17-Jun,5,12965.832,706.2,18.36,11.08,18.36
17-Jun,6,11902.0905,664.55,17.91,11.1,17.91
17-Jun,7,6347.52,456,13.92,11.13,13.92
17-Jun,8,7532.028,516.6,14.58,11.15,14.58
17-Jun,9,5518.779,361.65,15.26,11.17,15.26
17-Jun,10,5020.56,367,13.68,11.19,13.68
17-Jun,11,7110.912,451.2,15.76,11.21,15.76
17-Jun,12,7997.51,433,18.47,11.23,18.47
17-Jun,13,8051.94,333,24.18,11.25,24.18
17-Jun,14,8626.684,333.85,25.84,11.27,25.84
17-Jun,15,19987.9455,778.65,25.67,11.29,25.67
17-Jun,16,18282.992,627.85,29.12,11.31,29.12
17-Jun,17,16589.59,552.25,30.04,11.33,30.04
17-Jun,18,21124.854,588.6,35.89,11.35,35.89
17-Jun,19,32494.024,696.4,46.66,11.38,46.66
17-Jun,20,28745.5,668.5,43,11.4,43
17-Jun,21,24308.815,571.3,42.55,11.42,42.55
17-Jun,22,28683.666,673.8,42.57,11.44,42.57
17-Jun,23,21339.2925,599.25,35.61,11.46,35.61
17-Jun,24,20579.52,624,32.98,11.48,32.98
17-Jun,25,12868.383,475.55,27.06,11.5,27.06
17-Jun,26,11267.328,517.8,21.76,11.52,21.76
17-Jun,27,7709.5605,672.15,11.47,11.54,11.47
17-Jun,28,5402.3675,725.15,7.45,11.56,7.45
17-Jun,29,6319.783,954.65,6.62,11.58,6.62
17-Jun,30,5446.29,923.1,5.9,11.6,5.9
17-Jun,31,15091.7975,1368.25,11.03,11.63,11.03
17-Jun,32,15373.618,1375.1,11.18,11.65,11.18
17-Jun,33,23044.2135,1466.85,15.71,11.67,15.71
17-Jun,34,25779.6,1485,17.36,11.69,17.36
17-Jun,35,31864.0025,1045.75,30.47,11.71,30.47
17-Jun,36,33812.726,1078.9,31.34,11.73,31.34
17-Jun,37,42794.193,1266.85,33.78,11.75,33.78
17-Jun,38,45223.077,1291.35,35.02,11.77,35.02
17-Jun,39,58517.3,1293.2,45.25,11.79,45.25
17-Jun,40,54229.0365,1220.55,44.43,11.81,44.43
17-Jun,41,55809.3275,1257.25,44.39,11.83,44.39
17-Jun,42,59659.47,1330.2,44.85,11.85,44.85
17-Jun,43,62218.3575,1361.75,45.69,11.88,45.69
17-Jun,44,65017.2325,1452.25,44.77,11.9,44.77
17-Jun,45,71338.391,1559.65,45.74,11.92,45.74
17-Jun,46,70644.478,1659.1,42.58,11.94,42.58
17-Jun,47,12493.896,495.2,25.23,11.96,25.23
17-Jun,48,7225.1375,407.05,17.75,11.98,17.75
17-Jun,1,6320.125,407.75,15.5,12,15.5
17-Jun,2,6733.74,462.8,14.55,12.02,14.55
17-Jun,3,7228.439,433.1,16.69,12.04,16.69
17-Jun,4,6380.796,413.8,15.42,12.06,15.42
17-Jun,5,6230.25,461.5,13.5,12.08,13.5
17-Jun,6,5604.816,476.6,11.76,12.1,11.76
17-Jun,7,6455.3235,513.55,12.57,12.13,12.57
17-Jun,8,8580.78,627.25,13.68,12.15,13.68
17-Jun,9,8213.2525,633.25,12.97,12.17,12.97
17-Jun,10,8454.95,616.25,13.72,12.19,13.72
17-Jun,11,9848.1,579.3,17,12.21,17
17-Jun,12,9937.6875,566.25,17.55,12.23,17.55
17-Jun,13,12141.6375,543.25,22.35,12.25,22.35
17-Jun,14,17284.1445,669.15,25.83,12.27,25.83
17-Jun,15,17340.6135,546.85,31.71,12.29,31.71
17-Jun,16,15244.4855,419.15,36.37,12.31,36.37
17-Jun,17,14384.317,407.95,35.26,12.33,35.26
17-Jun,18,11197.851,319.3,35.07,12.35,35.07
17-Jun,19,21404.915,600.25,35.66,12.38,35.66
17-Jun,20,23269.855,641.75,36.26,12.4,36.26
17-Jun,21,26628.949,749.9,35.51,12.42,35.51
17-Jun,22,25917.7855,744.55,34.81,12.44,34.81
17-Jun,23,29201.536,877.45,33.28,12.46,33.28
17-Jun,24,27632.412,831.3,33.24,12.48,33.24
17-Jun,25,27781.704,829.8,33.48,12.5,33.48
17-Jun,26,26949.052,800.15,33.68,12.52,33.68
17-Jun,27,35790.336,1036.8,34.52,12.54,34.52
17-Jun,28,37639.1085,1088.15,34.59,12.56,34.59
17-Jun,29,38857.6605,1118.85,34.73,12.58,34.73
17-Jun,30,38449.9795,1110.95,34.61,12.6,34.61
17-Jun,31,27398.133,803.7,34.09,12.63,34.09
17-Jun,32,30932.2035,844.45,36.63,12.65,36.63
17-Jun,33,33374.404,907.9,36.76,12.67,36.76
17-Jun,34,27761.337,785.55,35.34,12.69,35.34
17-Jun,35,34821.0735,1036.65,33.59,12.71,33.59
17-Jun,36,37910.98,1117,33.94,12.73,33.94
17-Jun,37,36360.324,1059.45,34.32,12.75,34.32
17-Jun,38,41519.126,1213.3,34.22,12.77,34.22
17-Jun,39,45506.88,1104,41.22,12.79,41.22
17-Jun,40,46240.4915,1144.85,40.39,12.81,40.39
17-Jun,41,47950.955,1189.85,40.3,12.83,40.3
17-Jun,42,45125.891,1100.9,40.99,12.85,40.99
17-Jun,43,51642.108,1272.6,40.58,12.88,40.58
17-Jun,44,52908.4845,1315.15,40.23,12.9,40.23
17-Jun,45,62093.919,1527.15,40.66,12.92,40.66
17-Jun,46,65116.0115,1653.95,39.37,12.94,39.37
17-Jun,47,8888.616,283.8,31.32,12.96,31.32
17-Jun,48,10893.425,317.5,34.31,12.98,34.31
17-Jun,1,11527.488,333.55,34.56,13,34.56
17-Jun,2,10928,320,34.15,13.02,34.15
17-Jun,3,9819.904,284.8,34.48,13.04,34.48
17-Jun,4,9619.479,278.1,34.59,13.06,34.59
17-Jun,5,13213.6675,393.85,33.55,13.08,33.55
17-Jun,6,12078.6105,379.95,31.79,13.1,31.79
17-Jun,7,11769.116,396.4,29.69,13.13,29.69
17-Jun,8,11367.783,387.45,29.34,13.15,29.34
17-Jun,9,9395.253,317.3,29.61,13.17,29.61
17-Jun,10,8170.7925,300.95,27.15,13.19,27.15
17-Jun,11,6215.202,207.45,29.96,13.21,29.96
17-Jun,12,10288.992,341.6,30.12,13.23,30.12
17-Jun,13,19938.507,539.9,36.93,13.25,36.93
17-Jun,14,31236.1965,921.15,33.91,13.27,33.91
17-Jun,15,23423.96,703,33.32,13.29,33.32
17-Jun,16,13175.4375,368.75,35.73,13.31,35.73
17-Jun,17,11312.799,319.3,35.43,13.33,35.43
17-Jun,18,12177.3575,322.75,37.73,13.35,37.73
17-Jun,19,25369.75,612.5,41.42,13.38,41.42
17-Jun,20,27986.497,671.3,41.69,13.4,41.69
17-Jun,21,24815.5075,603.05,41.15,13.42,41.15
17-Jun,22,30255.8065,723.65,41.81,13.44,41.81
17-Jun,23,30126.096,691.6,43.56,13.46,43.56
17-Jun,24,26708.1,635,42.06,13.48,42.06
17-Jun,25,24762.309,650.1,38.09,13.5,38.09
17-Jun,26,27763.303,762.1,36.43,13.52,36.43
17-Jun,27,30279.5415,895.05,33.83,13.54,33.83
17-Jun,28,29560.5765,877.95,33.67,13.56,33.67
17-Jun,29,33762.0845,1017.85,33.17,13.58,33.17
17-Jun,30,34495.355,1046.9,32.95,13.6,32.95
17-Jun,31,34085.298,1044.6,32.63,13.63,32.63
17-Jun,32,32122.3725,967.25,33.21,13.65,33.21
17-Jun,33,30585.9375,906.25,33.75,13.67,33.75
17-Jun,34,28423.7875,769.25,36.95,13.69,36.95
17-Jun,35,31112.114,715.55,43.48,13.71,43.48
17-Jun,36,31710.284,726.8,43.63,13.73,43.63
17-Jun,37,31126.528,723.2,43.04,13.75,43.04
17-Jun,38,29940.1165,714.05,41.93,13.77,41.93
17-Jun,39,20219.661,513.45,39.38,13.79,39.38
17-Jun,40,18660.6315,487.35,38.29,13.81,38.29
17-Jun,41,20761.335,535.5,38.77,13.83,38.77
17-Jun,42,18573.1345,480.05,38.69,13.85,38.69
17-Jun,43,23565.072,625.4,37.68,13.88,37.68
17-Jun,44,25323.2,680,37.24,13.9,37.24
17-Jun,45,32864.452,869.2,37.81,13.92,37.81
17-Jun,46,42113.115,1138.5,36.99,13.94,36.99
17-Jun,47,17836.25,475,37.55,13.96,37.55
17-Jun,48,5383.98,126,42.73,13.98,42.73
17-Jun,1,3422.07,105.75,32.36,14,32.36
17-Jun,2,1839.2845,58.15,31.63,14.02,31.63
17-Jun,3,9427.1415,284.55,33.13,14.04,33.13
17-Jun,4,12126.534,375.9,32.26,14.06,32.26
17-Jun,5,12844.035,400.5,32.07,14.08,32.07
17-Jun,6,11013.294,352.2,31.27,14.1,31.27
17-Jun,7,11070.9355,396.95,27.89,14.13,27.89
17-Jun,8,7282.9875,268.25,27.15,14.15,27.15
17-Jun,9,8819.877,332.7,26.51,14.17,26.51
17-Jun,10,6289.897,243.7,25.81,14.19,25.81
17-Jun,11,11479.95,394.5,29.1,14.21,29.1
17-Jun,12,6185.28,204,30.32,14.23,30.32
17-Jun,13,9047.753,243.35,37.18,14.25,37.18
17-Jun,14,28939.6075,816.35,35.45,14.27,35.45
17-Jun,15,20174.8505,615.65,32.77,14.29,32.77
17-Jun,16,20475.312,501.6,40.82,14.31,40.82
17-Jun,17,14918.985,364.5,40.93,14.33,40.93
17-Jun,18,11686.968,303.4,38.52,14.35,38.52
17-Jun,19,17389.6965,483.45,35.97,14.38,35.97
17-Jun,20,18041.604,512.4,35.21,14.4,35.21
17-Jun,21,18059.681,499.3,36.17,14.42,36.17
17-Jun,22,21471.9185,591.35,36.31,14.44,36.31
17-Jun,23,16822.764,506.1,33.24,14.46,33.24
17-Jun,24,16024.5045,485.15,33.03,14.48,33.03
17-Jun,25,20405.755,611.5,33.37,14.5,33.37
17-Jun,26,16880.36,532,31.73,14.52,31.73
17-Jun,27,20710.692,657.9,31.48,14.54,31.48
17-Jun,28,22243.253,724.3,30.71,14.56,30.71
17-Jun,29,21307.638,686.9,31.02,14.58,31.02
17-Jun,30,24931.677,811.05,30.74,14.6,30.74
17-Jun,31,27639.9725,890.75,31.03,14.63,31.03
17-Jun,32,23072.618,722.6,31.93,14.65,31.93
17-Jun,33,26358.6795,826.55,31.89,14.67,31.89
17-Jun,34,26326.1475,767.75,34.29,14.69,34.29
17-Jun,35,18244.3175,527.75,34.57,14.71,34.57
17-Jun,36,22153.28,647,34.24,14.73,34.24
17-Jun,37,28643.115,825.45,34.7,14.75,34.7
17-Jun,38,27582.345,771.75,35.74,14.77,35.74
17-Jun,39,36776.7605,1030.45,35.69,14.79,35.69
17-Jun,40,36321.48,1034.8,35.1,14.81,35.1
17-Jun,41,32331.78,959.4,33.7,14.83,33.7
17-Jun,42,34731.96,1092.2,31.8,14.85,31.8
17-Jun,43,47817.81,1428.25,33.48,14.88,33.48
17-Jun,44,42991.988,1336.4,32.17,14.9,32.17
17-Jun,45,44971.528,1363.6,32.98,14.92,32.98
17-Jun,46,57421.6755,1846.95,31.09,14.94,31.09
17-Jun,47,20056.064,559.6,35.84,14.96,35.84
17-Jun,48,8631.546,259.05,33.32,14.98,33.32
17-Jun,1,10640.1435,361.05,29.47,15,29.47
17-Jun,2,14146.9845,485.65,29.13,15.02,29.13
17-Jun,3,8178.08,316,25.88,15.04,25.88
17-Jun,4,8156.148,323.4,25.22,15.06,25.22
17-Jun,5,9298.645,371.5,25.03,15.08,25.03
17-Jun,6,6116.3175,265.35,23.05,15.1,23.05
17-Jun,7,10123.8105,438.45,23.09,15.13,23.09
17-Jun,8,10350.441,438.95,23.58,15.15,23.58
17-Jun,9,13914.7065,554.15,25.11,15.17,25.11
17-Jun,10,15805.35,613.8,25.75,15.19,25.75
17-Jun,11,11653.226,388.7,29.98,15.21,29.98
17-Jun,12,8707.502,272.45,31.96,15.23,31.96
17-Jun,13,16253.4845,425.15,38.23,15.25,38.23
17-Jun,14,28478.124,845.55,33.68,15.27,33.68
17-Jun,15,11494.028,414.05,27.76,15.29,27.76
17-Jun,16,15840.432,402.45,39.36,15.31,39.36
17-Jun,17,21837.45,492.5,44.34,15.33,44.34
17-Jun,18,23638.1475,497.75,47.49,15.35,47.49
17-Jun,19,26720.039,584.3,45.73,15.38,45.73
17-Jun,20,36128.4,772.8,46.75,15.4,46.75
17-Jun,21,25919.025,582.45,44.5,15.42,44.5
17-Jun,22,25789.086,633.95,40.68,15.44,40.68
17-Jun,23,17261.694,514.2,33.57,15.46,33.57
17-Jun,24,17476.448,576.4,30.32,15.48,30.32
17-Jun,25,15824,537.5,29.44,15.5,29.44
17-Jun,26,17602.695,620.25,28.38,15.52,28.38
17-Jun,27,20536.0095,736.85,27.87,15.54,27.87
17-Jun,28,22013.19,831,26.49,15.56,26.49
17-Jun,29,20886.244,756.2,27.62,15.58,27.62
17-Jun,30,22855.7265,847.45,26.97,15.6,26.97
17-Jun,31,19176.534,833.4,23.01,15.63,23.01
17-Jun,32,22334.121,997.95,22.38,15.65,22.38
17-Jun,33,24655.972,1007.6,24.47,15.67,24.47
17-Jun,34,23934.4805,947.15,25.27,15.69,25.27
17-Jun,35,20947.095,763.1,27.45,15.71,27.45
17-Jun,36,20386.3175,725.75,28.09,15.73,28.09
17-Jun,37,19157.6175,629.15,30.45,15.75,30.45
17-Jun,38,20903.376,667.2,31.33,15.77,31.33
17-Jun,39,23038.1455,663.35,34.73,15.79,34.73
17-Jun,40,20510.472,608.8,33.69,15.81,33.69
17-Jun,41,20355.101,649.7,31.33,15.83,31.33
17-Jun,42,19930.248,625.95,31.84,15.85,31.84
17-Jun,43,31910.9145,1033.05,30.89,15.88,30.89
17-Jun,44,33432.755,1072.25,31.18,15.9,31.18
17-Jun,45,39074.9625,1283.25,30.45,15.92,30.45
17-Jun,46,51613.92,1752,29.46,15.94,29.46
17-Jun,47,15017.068,539.6,27.83,15.96,27.83
17-Jun,48,8697.97,337,25.81,15.98,25.81
17-Jun,1,9032.784,363.2,24.87,16,24.87
17-Jun,2,8053.302,344.6,23.37,16.02,23.37
17-Jun,3,5870.7025,291.35,20.15,16.04,20.15
17-Jun,4,6187.092,309.2,20.01,16.06,20.01
17-Jun,5,6108.1485,304.95,20.03,16.08,20.03
17-Jun,6,7702.758,378.7,20.34,16.1,20.34
17-Jun,7,8294.12,404,20.53,16.13,20.53
17-Jun,8,9288.6575,450.25,20.63,16.15,20.63
17-Jun,9,10521.49,497,21.17,16.17,21.17
17-Jun,10,10537.795,494.5,21.31,16.19,21.31
17-Jun,11,13037.385,548.25,23.78,16.21,23.78
17-Jun,12,11246.3545,464.15,24.23,16.23,24.23
17-Jun,13,16487.575,630.5,26.15,16.25,26.15
17-Jun,14,24144.975,896.25,26.94,16.27,26.94
17-Jun,15,23453.742,776.1,30.22,16.29,30.22
17-Jun,16,24132.8585,687.35,35.11,16.31,35.11
17-Jun,17,19149.984,660.8,28.98,16.33,28.98
17-Jun,18,23684.18,923,25.66,16.35,25.66
17-Jun,19,18411.1985,674.65,27.29,16.38,27.29
17-Jun,20,19065.6375,687.05,27.75,16.4,27.75
17-Jun,21,22254.987,751.35,29.62,16.42,29.62
17-Jun,22,23659.314,784.2,30.17,16.44,30.17
17-Jun,23,16278.9375,493.75,32.97,16.46,32.97
17-Jun,24,24615.6,674.4,36.5,16.48,36.5
17-Jun,25,19905.301,547.3,36.37,16.5,36.37
17-Jun,26,16879.7125,473.75,35.63,16.52,35.63
17-Jun,27,19876.41,615.75,32.28,16.54,32.28
17-Jun,28,17558.16,596,29.46,16.56,29.46
17-Jun,29,19893.4785,671.85,29.61,16.58,29.61
17-Jun,30,21026.3625,718.85,29.25,16.6,29.25
17-Jun,31,20491.4,706.6,29,16.63,29
17-Jun,32,20574.12,699.8,29.4,16.65,29.4
17-Jun,33,20919.846,694.55,30.12,16.67,30.12
17-Jun,34,21023.2425,629.25,33.41,16.69,33.41
17-Jun,35,20384.8095,562.65,36.23,16.71,36.23
17-Jun,36,20767.905,579.3,35.85,16.73,35.85
17-Jun,37,19987.696,562.4,35.54,16.75,35.54
17-Jun,38,20343.224,581.9,34.96,16.77,34.96
17-Jun,39,24956.5575,722.75,34.53,16.79,34.53
17-Jun,40,19361.936,602.8,32.12,16.81,32.12
17-Jun,41,20961.5,662.5,31.64,16.83,31.64
17-Jun,42,22920.788,733.7,31.24,16.85,31.24
17-Jun,43,23112.96,740.8,31.2,16.88,31.2
17-Jun,44,23734.4755,769.85,30.83,16.9,30.83
17-Jun,45,28365.708,888.65,31.92,16.92,31.92
17-Jun,46,50889.892,1623.8,31.34,16.94,31.34
17-Jun,47,25660.575,663.75,38.66,16.96,38.66
17-Jun,48,16626.004,407.6,40.79,16.98,40.79
17-Jun,1,7871.336,194.45,40.48,17,40.48
17-Jun,2,11810.313,378.9,31.17,17.02,31.17
17-Jun,3,11306.748,383.8,29.46,17.04,29.46
17-Jun,4,11251.548,387.45,29.04,17.06,29.04
17-Jun,5,11050.854,369.1,29.94,17.08,29.94
17-Jun,6,11499.6,388.5,29.6,17.1,29.6
17-Jun,7,9333.38,326,28.63,17.13,28.63
17-Jun,8,11493.48,404.7,28.4,17.15,28.4
17-Jun,9,12192.964,444.35,27.44,17.17,27.44
17-Jun,10,9966.0885,393.45,25.33,17.19,25.33
17-Jun,11,8122.583,338.3,24.01,17.21,24.01
17-Jun,12,1862.77,91,20.47,17.23,20.47
17-Jun,13,7567.6455,359.85,21.03,17.25,21.03
17-Jun,14,10160.252,343.6,29.57,17.27,29.57
17-Jun,15,26726.323,781.7,34.19,17.29,34.19
17-Jun,16,20172.235,581.5,34.69,17.31,34.69
17-Jun,17,13481.648,371.6,36.28,17.33,36.28
17-Jun,18,15130.247,438.05,34.54,17.35,34.54
17-Jun,19,15394.637,474.85,32.42,17.38,32.42
17-Jun,20,15716.577,519.9,30.23,17.4,30.23
17-Jun,21,17328.661,555.05,31.22,17.42,31.22
17-Jun,22,16630.796,556.4,29.89,17.44,29.89
17-Jun,23,13692.35,497,27.55,17.46,27.55
17-Jun,24,11064.64,389.6,28.4,17.48,28.4
17-Jun,25,12385.458,430.2,28.79,17.5,28.79
17-Jun,26,12529.4765,476.95,26.27,17.52,26.27
17-Jun,27,15002.27,597.7,25.1,17.54,25.1
17-Jun,28,15150.008,630.2,24.04,17.56,24.04
17-Jun,29,16688.9855,680.35,24.53,17.58,24.53
17-Jun,30,15226.64,629.2,24.2,17.6,24.2
17-Jun,31,22810.4115,863.05,26.43,17.63,26.43
17-Jun,32,22821.942,873.4,26.13,17.65,26.13
17-Jun,33,23341.58,890.9,26.2,17.67,26.2
17-Jun,34,32002.75,1075,29.77,17.69,29.77
17-Jun,35,28802.5495,957.85,30.07,17.71,30.07
17-Jun,36,30628.84,1014.2,30.2,17.73,30.2
17-Jun,37,33640.39,1071.35,31.4,17.75,31.4
17-Jun,38,34238.427,1085.9,31.53,17.77,31.53
17-Jun,39,24058.456,617.2,38.98,17.79,38.98
17-Jun,40,23622.513,599.1,39.43,17.81,39.43
17-Jun,41,24571.2565,608.35,40.39,17.83,40.39
17-Jun,42,24918.1425,605.25,41.17,17.85,41.17
17-Jun,43,26490.8365,643.45,41.17,17.88,41.17
17-Jun,44,27324.168,656.2,41.64,17.9,41.64
17-Jun,45,24022.526,570.2,42.13,17.92,42.13
17-Jun,46,25272.5445,667.35,37.87,17.94,37.87
17-Jun,47,16713.504,419.2,39.87,17.96,39.87
17-Jun,48,11325.735,291.15,38.9,17.98,38.9
17-Jun,1,9712.26,284.4,34.15,18,34.15
17-Jun,2,20592.075,640.5,32.15,18.02,32.15
17-Jun,3,17355.875,537.5,32.29,18.04,32.29
17-Jun,4,13802.853,441.55,31.26,18.06,31.26
17-Jun,5,9160.8495,308.55,29.69,18.08,29.69
17-Jun,6,9500.9535,332.55,28.57,18.1,28.57
17-Jun,7,8318.73,282.95,29.4,18.13,29.4
17-Jun,8,7126.56,247.45,28.8,18.15,28.8
17-Jun,9,9740.045,334.25,29.14,18.17,29.14
17-Jun,10,11162.04,382,29.22,18.19,29.22
17-Jun,11,6804.48,256,26.58,18.21,26.58
17-Jun,12,7525.245,290.55,25.9,18.23,25.9
17-Jun,13,7011.0425,260.15,26.95,18.25,26.95
17-Jun,14,9397.692,318.35,29.52,18.27,29.52
17-Jun,15,31015.872,926.4,33.48,18.29,33.48
17-Jun,16,32093.9625,937.05,34.25,18.31,34.25
17-Jun,17,29784.0365,916.15,32.51,18.33,32.51
17-Jun,18,25434.1,761.5,33.4,18.35,33.4
17-Jun,19,19296.44,516.5,37.36,18.38,37.36
17-Jun,20,21491.63,547,39.29,18.4,39.29
17-Jun,21,17743.89,461,38.49,18.42,38.49
17-Jun,22,21277.53,541,39.33,18.44,39.33
17-Jun,23,20664.32,512,40.36,18.46,40.36
17-Jun,24,20159.5095,508.95,39.61,18.48,39.61
17-Jun,25,17426.2,445,39.16,18.5,39.16
17-Jun,26,14231.56,383.6,37.1,18.52,37.1
17-Jun,27,15113.34,420.75,35.92,18.54,35.92
17-Jun,28,14521.02,422,34.41,18.56,34.41
17-Jun,29,15643.026,457.8,34.17,18.58,34.17
17-Jun,30,15475.77,461,33.57,18.6,33.57
17-Jun,31,16301.6575,507.05,32.15,18.63,32.15
17-Jun,32,14113.475,452.5,31.19,18.65,31.19
17-Jun,33,12040.8,348,34.6,18.67,34.6
17-Jun,34,14897.346,355.8,41.87,18.69,41.87
17-Jun,35,13651.38,305.4,44.7,18.71,44.7
17-Jun,36,15667.596,331.8,47.22,18.73,47.22
17-Jun,37,17020.4625,317.25,53.65,18.75,53.65
17-Jun,38,12777.646,238.3,53.62,18.77,53.62
17-Jun,39,21155.205,406.05,52.1,18.79,52.1
17-Jun,40,20408.5525,397.75,51.31,18.81,51.31
17-Jun,41,22989.696,438.4,52.44,18.83,52.44
17-Jun,42,25155.1515,469.05,53.63,18.85,53.63
17-Jun,43,25085.488,468.8,53.51,18.88,53.51
17-Jun,44,25378.738,490.6,51.73,18.9,51.73
17-Jun,45,32171.475,552.3,58.25,18.92,58.25
17-Jun,46,35758.89,718.05,49.8,18.94,49.8
17-Jun,47,16268.271,418.1,38.91,18.96,38.91
17-Jun,48,12934.62,352.25,36.72,18.98,36.72
17-Jun,1,12784.989,335.3,38.13,19,38.13
17-Jun,2,19255.824,545.8,35.28,19.02,35.28
17-Jun,3,6571.674,148.95,44.12,19.04,44.12
17-Jun,4,8534.7405,193.05,44.21,19.06,44.21
17-Jun,5,9573.89,240.55,39.8,19.08,39.8
17-Jun,6,8082.4305,216.05,37.41,19.1,37.41
17-Jun,7,4140,112.5,36.8,19.13,36.8
17-Jun,8,4665.441,122.1,38.21,19.15,38.21
17-Jun,9,5286.88,138.4,38.2,19.17,38.2
17-Jun,10,6836.0895,187.65,36.43,19.19,36.43
17-Jun,11,24139.1895,582.65,41.43,19.21,41.43
17-Jun,12,37947.1395,918.15,41.33,19.23,41.33
17-Jun,13,31679.588,775.7,40.84,19.25,40.84
17-Jun,14,32066.528,811.4,39.52,19.27,39.52
17-Jun,15,22518.481,439.9,51.19,19.29,51.19
17-Jun,16,25396.636,402.1,63.16,19.31,63.16
17-Jun,17,39104.9925,561.45,69.65,19.33,69.65
17-Jun,18,50159.93,675.1,74.3,19.35,74.3
17-Jun,19,37002.9825,477.15,77.55,19.38,77.55
17-Jun,20,39009.432,508.2,76.76,19.4,76.76
17-Jun,21,50597.525,671.5,75.35,19.42,75.35
17-Jun,22,48771.846,655.8,74.37,19.44,74.37
17-Jun,23,24880.17,385.5,64.54,19.46,64.54
17-Jun,24,32988.9735,518.45,63.63,19.48,63.63
17-Jun,25,29470.3275,524.85,56.15,19.5,56.15
17-Jun,26,27675.0805,524.05,52.81,19.52,52.81
17-Jun,27,35548.5,729.2,48.75,19.54,48.75
17-Jun,28,43816.2275,874.75,50.09,19.56,50.09
17-Jun,29,48299.355,854.1,56.55,19.58,56.55
17-Jun,30,63076.5065,1068.55,59.03,19.6,59.03
17-Jun,31,100227.666,908.6,110.31,19.63,110.31
17-Jun,32,93405.76,828.8,112.7,19.65,112.7
17-Jun,33,99812.0725,777.05,128.45,19.67,128.45
17-Jun,34,125909.208,780.3,161.36,19.69,161.36
17-Jun,35,152918.3175,945.75,161.69,19.71,161.69
17-Jun,36,191754.36,1184.4,161.9,19.73,161.9
17-Jun,37,201210.875,1231.25,163.42,19.75,163.42
17-Jun,38,199127.229,1240.05,160.58,19.77,160.58
17-Jun,39,156069.5305,1178.15,132.47,19.79,132.47
17-Jun,40,123674.422,1100.6,112.37,19.81,112.37
17-Jun,41,102985.743,944.65,109.02,19.83,109.02
17-Jun,42,99962.13,968.25,103.24,19.85,103.24
17-Jun,43,62389.7375,714.25,87.35,19.88,87.35
17-Jun,44,61046.487,723.9,84.33,19.9,84.33
17-Jun,45,65149.244,788.35,82.64,19.92,82.64
17-Jun,46,67386.901,928.45,72.58,19.94,72.58
17-Jun,47,28267.68,658,42.96,19.96,42.96
17-Jun,48,14376.1905,357.35,40.23,19.98,40.23
17-Jun,1,14221.7725,346.45,41.05,20,41.05
17-Jun,2,7685.505,209.7,36.65,20.02,36.65
17-Jun,3,5146.708,138.95,37.04,20.04,37.04
17-Jun,4,8672.7415,228.05,38.03,20.06,38.03
17-Jun,5,11177.0425,259.75,43.03,20.08,43.03
17-Jun,6,7498.972,199.6,37.57,20.1,37.57
17-Jun,7,14724.2215,414.65,35.51,20.13,35.51
17-Jun,8,15558.4,440,35.36,20.15,35.36
17-Jun,9,15450.82,444.5,34.76,20.17,34.76
17-Jun,10,16287.009,475.95,34.22,20.19,34.22
17-Jun,11,11496.975,320.25,35.9,20.21,35.9
17-Jun,12,14728.128,379.2,38.84,20.23,38.84
17-Jun,13,12141.451,277.9,43.69,20.25,43.69
17-Jun,14,27199.588,706.85,38.48,20.27,38.48
17-Jun,15,26843,631.6,42.5,20.29,42.5
17-Jun,16,27140.577,570.3,47.59,20.31,47.59
17-Jun,17,25253.64,482.4,52.35,20.33,52.35
17-Jun,18,23661.022,460.6,51.37,20.35,51.37
